Enrichment,FuelT,WaterT,Pitch,FuelR,WaterD,FuelD,Keff,Std_dev
24.430910018030467,664.7826136877034,567.9253253439846,1.642314206654969,0.7142944557574831,0.9768097154896064,9.60096768744399,1.5079874796883437,0.000323109783045524
82.28032156025904,1363.9008257880876,501.600781205801,1.3792217447079955,0.3708784196753793,0.6974960988505986,10.20528886488866,1.7467442224705303,0.000263991667630578
19.16794306571051,1460.1834404350739,334.7922305236727,1.9068816979932648,0.6953638361241088,0.8773796567477682,10.25894462511757,1.5410723176467598,0.000356001098547164
20.088497025293158,1175.1687035991627,493.91182985987746,0.7352322878522803,0.2255557035140321,0.8302565030893629,10.246022504484037,1.5150485829149838,0.00040998864093965917
86.67502276539766,1237.6723605117384,597.0149166019838,1.1584954279482318,0.2218720255138228,0.9052987271657542,10.250478139440569,1.8027804296830503,0.00026296619279647594
76.53982863082419,552.9532148442772,279.4067191078818,1.0491465038389172,0.3097912361171017,0.9698615121591879,9.79086643930151,1.742043830198318,0.00026842991136193285
24.866493684578188,1036.3977150619282,293.09811285278147,1.2964621800869742,0.5550634019651551,0.8010838664845937,9.638567872986616,1.4744785774510418,0.0003350230747176524
77.04867959086314,679.1228294995867,422.3270656975057,1.1013181469254834,0.4157697896658384,0.6600459958313333,9.68249664182438,1.7833209430773238,0.0002224049310424422
42.162235071500476,1461.1407640242076,295.651971927406,0.6281980295044359,0.20612075218171336,0.8879076484375901,9.565991004644179,1.5631084718175212,0.000329967897629097
73.32945783102288,1235.8470467280365,575.6210740532732,1.8066733053571389,0.4120348269861064,0.6267766570315193,9.508306294994576,1.7614095360158166,0.0002659045549280795
59.53184524902229,1416.073974207926,431.37325496160065,0.8406585537162206,0.2345924578049428,0.7638682959546412,10.373700946518094,1.6624291530785256,0.00027237307431458906
60.00726139882078,1314.6569008093338,380.3563873802577,1.3056085677424865,0.20603825475546345,0.957195180862707,10.128815074358206,1.7893737492174653,0.0002819144538514399
42.764953347789344,1099.7381949501394,461.1245115620964,0.8538559215508175,0.2211167692902532,0.9252856460488604,9.681234405508627,1.6814882999050909,0.00030156619115791287
80.27057396862341,468.8805770839569,324.92564853253816,1.2927304008710159,0.20227573728513806,0.9708745438888596,10.301869839088967,1.814471110922782,0.0002525070006146788
66.82455524011962,1344.6356256593879,385.1895356682766,1.5456875840525623,0.6241928536573027,0.7851133001898439,9.824116732798569,1.747467701184758,0.00024763784762542464
2.897266904593243,1683.4011195556284,313.87006231128714,1.1485414029869387,0.4670393091887572,0.8113710500119518,9.813469631876677,1.0982976377550402,0.00045582565696732617
35.74231723255225,1397.5537339435266,331.48133625416716,1.0952389768430284,0.2598454547723353,0.9289098825473944,10.047319609269362,1.7118466408610433,0.0002999768170010698
48.85397337539999,1665.3939301948706,310.18244548905136,0.9152555423045391,0.2078129148239505,0.8836987053812935,9.864263313362015,1.7151697219404782,0.0003527114430684828
62.84724942270975,625.7350813185693,483.25287354894135,1.4313723592206826,0.20461951466445186,0.8049702345663916,10.225132571345236,1.8038731086639364,0.0002698303347159194
50.835257364388866,797.0063473003296,540.3547675306768,1.8170631108947437,0.2485777008528428,0.7576610439014763,10.27449530333509,1.7810405347051883,0.00030314936333423966
33.1129814667904,1517.5180911845948,305.09908098162117,1.4836404524378235,0.2887243691009733,0.6397167354407455,9.69594175166126,1.7285104040606545,0.0002893722668668512
36.861603593488674,1163.0275563897005,387.0187932902632,1.8043166215797812,0.299567122757189,0.9255218609599964,9.626475081588415,1.7500484818180548,0.00031114972735198836
13.326476055419894,674.0775087323552,504.0882643517192,1.0942527491717449,0.21740654957034555,0.7292941320947036,9.897179267733156,1.6727233735578253,0.000373948717638795
4.874636974896892,1227.0219086750362,318.39507279431064,1.575060610538538,0.5126054956980197,0.786494351457486,9.70048991801178,1.4393335626976809,0.00042466382996044627
67.98381530638716,956.9779292023959,386.570573248945,0.6220929082340948,0.2000006789666943,0.9596506355336106,10.437751741279278,1.675891781045287,0.0003026755296288309
86.56112421163708,1345.0606332276438,330.29428839728627,0.6137450830257852,0.22660613497854534,0.6433037591558318,10.332267380796262,1.8480674280661995,0.00023668763512373243
20.28563022622786,1404.6872650856442,374.3523010081108,1.6530434630562123,0.27985393149145943,0.6538088540058603,9.622617506743133,1.7135988242982,0.00034610708745049553
18.752730607783644,1639.0801244149245,320.03477916234954,1.5770874751733357,0.24228015076653475,0.8441040148657875,10.454415162575174,1.679789120742105,0.00036169802589005137
10.4298328942812,669.6291539554028,437.93269791554934,1.455716391330237,0.5708172172719741,0.7633498847843332,10.478340633980306,1.3768634526612658,0.000367937116823875
68.48378234077971,1501.9868108083206,492.1362526405189,1.8673108961781557,0.4005403645242927,0.6440916120106361,10.083934193533253,1.7629535913985477,0.00028260341729856786
89.1147080256715,957.9296758674296,374.7109324641182,1.018621686899819,0.25607910277245666,0.8623068444559743,10.36944202508009,1.7642629997723749,0.00023178137453529156
77.92256591847833,547.0327481699211,519.7988480842921,0.7137662283733787,0.22630701863779135,0.8654259939351099,9.657921361337028,1.7180712862572802,0.0002778168730180716
12.779685327547208,955.8579355588596,440.17782844575476,1.850114048143551,0.7679119611082776,0.674346444923681,10.442576275465072,1.3574864073594592,0.000384276379974948
7.987692701126852,1717.8869111689041,450.38073940696086,1.0766202275487409,0.3841095163319364,0.6794420943629833,9.990568600212416,1.3276275896624752,0.0004456855294937755
87.24102798910221,810.8278631660603,494.7883244712397,1.9196426974966443,0.7858880037004903,0.944005954524828,10.272297879655069,1.8357652549912784,0.00020753618599901068
83.62254075126657,1398.7601535580109,305.8155749683484,1.6993850546863234,0.42904154937692063,0.9462652155841992,9.712390119803963,1.781594186061796,0.00025068388793549973
9.486190039338927,828.6257431562798,296.6187768477701,1.6292876550268005,0.5186951775258506,0.7768187980583742,9.897793659678213,1.53924034264678,0.0004125729603515985
70.76352112132663,941.3550195317453,292.74015474001976,0.6500804039982979,0.229559309321767,0.698755324078198,9.902084385658167,1.7278427473307718,0.00023899109933973197
36.49861723370349,1278.1480237843718,553.1059395923439,1.9077530391261588,0.2393139238036329,0.9827965647751798,10.16128965152391,1.693959487893013,0.00035797756964359926
15.081881716431106,1483.17767204312,506.1995315853588,0.9642166475395568,0.3538124961190617,0.8851564701577745,10.352520395748634,1.4182041802660208,0.0003640344484075663
38.30180571204411,1395.8967439945102,375.6326363383062,1.3871754476764933,0.4911445797556815,0.7493717505145021,9.636404672834368,1.5948208816703373,0.00036757963694549465
57.16180455769886,1501.65138136055,319.9015008615496,1.444008657260342,0.4531080188949999,0.9070420541448296,9.718167809311565,1.6927989928976914,0.00031021875233524317
79.67667232687613,1142.645633471405,299.72266258297543,1.1533713488514867,0.2330592349018309,0.7150189893677883,9.684427987247023,1.7715620044334095,0.00027576130497760466
44.7635312546274,936.6254128422653,471.8394613491223,1.0019802205308008,0.27520538993700683,0.9975280805582852,10.084020287819714,1.6921982086249403,0.0002847322065803798
38.96404969366269,742.9076915714345,394.85727438056864,1.6546522649912552,0.3345134900172904,0.8487520651359997,9.658024353904574,1.7658947069299318,0.0003017174034599277
20.18242548999443,1769.9555387080213,300.12328216918684,1.2128570806175638,0.357334628870462,0.8906076017325569,10.457932417133524,1.600123734089132,0.00034677594589878845
37.27110920738392,1625.8716214578994,302.46674195779394,1.9473659898098117,0.4610035319595811,0.6667134583306004,9.801925277290117,1.7105944695557267,0.00033957156537758355
78.06975887084765,733.3177930722894,355.51933745732066,0.7292385242070551,0.20959830139974492,0.6365367803325289,10.18751020641611,1.7120946022842003,0.0002761134266395885
31.67514504370196,1674.8088321997352,493.7805690612315,0.6608215012392927,0.2418624559623561,0.8479625612226451,9.754993084073831,1.4884879012733598,0.00029363628576967453
26.20007046634929,1215.773169102536,371.9964878421122,1.7767402591943369,0.2817772268941197,0.9229496068166928,10.437776856804934,1.7147991469764066,0.0003004003499244309
71.24733489831246,1320.6502990974946,371.2026179880828,1.1479687575987865,0.4079699279908342,0.8693212492447886,10.133762314604422,1.7179724187424377,0.0002823884334288163
43.1444129134221,1469.6618326414846,394.22522388054847,0.916090981981044,0.3370931855046081,0.7424572155584621,10.019056064574027,1.5886984493958736,0.0002895362355561524
60.80416355403089,611.0979192534753,279.1343631285422,1.652973834236334,0.2310442953287849,0.9026750816156596,9.91283644616067,1.7679929478353391,0.00032317385433663464
13.93316765964552,632.0375695024468,275.7849931674699,1.838866701695212,0.2489788690826352,0.7098815815308375,9.517324245767217,1.6085684975314165,0.00038030533009126763
73.08870693912692,1093.6683274990116,434.4804701558766,1.1030001243604426,0.20665206235259126,0.8770323758851327,10.171469176483665,1.7893584188264655,0.00030126527810307686
35.2826365608874,1383.2448433783277,346.89374489732324,1.540242433708828,0.5349544647673354,0.6750745874753539,9.868617732877981,1.5864839897503502,0.00030183230188072797
5.961187229508772,1662.852436541626,514.8132830392929,1.9433191056877568,0.6593946773394413,0.6402127490424697,9.81732292023241,1.4078062879961446,0.00040856024957921947
51.401863100388326,534.6083742260571,485.04804342126863,1.069995446354306,0.4499562984221013,0.710564468566366,9.97039061426842,1.70929243466799,0.00025095745529340633
14.276604353581591,540.5683431699019,531.3835801171865,1.1900594496538608,0.5121700173496182,0.7621672273697981,10.179395676251623,1.3389671867760666,0.0004071450483205457
24.876902536235985,773.3981033109739,567.4042516681013,1.6238972703050552,0.537426481191663,0.81661897741342,10.046553564751818,1.6044171704309058,0.0003381202044840353
42.92857079569677,521.8171825178117,421.23894666586165,1.2624845485874574,0.4300722222610197,0.940618179176748,9.921670741357028,1.6547128458986116,0.00031041676079795447
61.11074385667574,824.159548544122,453.40708382453397,1.209191800108802,0.21476191599372105,0.7434157339066281,9.517466556028973,1.7875587722694746,0.0003218186544129185
